Material,Texto breve de material,Centro,Almacén,Lote,Clase de valoración,Unidad medida base,Cantidad,Clase de movimiento,Stock especial,Nº reserva,Nº pos.reserva traslado,Documento material,Fe.contabilización,Hora de entrada,Nombre del usuario,Carta de porte,Referencia,Orden,Grafo,Operación,Centro de coste,Elemento PEP,Elemento PEP,Indicador Debe/Haber
210700000009,CORREA VOLVO PENTA 20464710 P/TAD-1345GE,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",981,,9269237,5,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,H
210700000009,CORREA VOLVO PENTA 20464710 P/TAD-1345GE,AR01,CD10,NUEVO,NUEVO,UN,"1,000",981,,9269237,5,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,S
210700000010,CORREA VOLVO PENTA 3886349 P/TAD-1345GE,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",981,,9269237,6,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,H
210700000010,CORREA VOLVO PENTA 3886349 P/TAD-1345GE,AR01,CD10,NUEVO,NUEVO,UN,"1,000",981,,9269237,6,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,S
220400000095,FILT P552024 COMBUST P/RAPID RIG NOV,AR01,CD01,NUEVO,NUEVO,UN,"-3,000",981,,9269237,11,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,H
220400000095,FILT P552024 COMBUST P/RAPID RIG NOV,AR01,CD10,NUEVO,NUEVO,UN,"3,000",981,,9269237,11,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,S
220400000132,FILT 21702911 AIRE P/TAD-1242GE VOLVO,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",981,,9269281,14,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,H
220400000132,FILT 21702911 AIRE P/TAD-1242GE VOLVO,AR01,CD10,NUEVO,NUEVO,UN,"1,000",981,,9269281,14,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,S
220400000144,FILT P550425 ACEITE FILT ACEITE VOLVO P/,AR01,CD01,NUEVO,NUEVO,UN,"-4,000",981,,9269237,2,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,H
220400000144,FILT P550425 ACEITE FILT ACEITE VOLVO P/,AR01,CD10,NUEVO,NUEVO,UN,"4,000",981,,9269237,2,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,S
220400000146,FILT LF667 ACEITE P/TAD-1345GE VOLVO PEN,AR01,CD01,NUEVO,NUEVO,UN,"-4,000",981,,9269281,12,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,H
220400000146,FILT LF667 ACEITE P/TAD-1345GE VOLVO PEN,AR01,CD10,NUEVO,NUEVO,UN,"4,000",981,,9269281,12,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,S
220400000146,FILT LF667 ACEITE P/TAD-1345GE VOLVO PEN,AR01,CD01,NUEVO,NUEVO,UN,"-4,000",981,,9269237,1,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,H
220400000146,FILT LF667 ACEITE P/TAD-1345GE VOLVO PEN,AR01,CD10,NUEVO,NUEVO,UN,"4,000",981,,9269237,1,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,S
220400000147,FILT FS19735 SEPAR COMBUST P/TAD-1345GE,AR01,CD10,NUEVO,NUEVO,UN,"4,000",981,,9269237,4,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,S
220400000147,FILT FS19735 SEPAR COMBUST P/TAD-1345GE,AR01,CD01,NUEVO,NUEVO,UN,"-4,000",981,,9269237,4,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,H
220400000149,"FILT SC3-030 ASPIRACION ACEITE 1.1/2"" BS",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",261,,9293025,2,4903690302,9/9/2023,10:47:22 a. m.,XJDA03,,0095R00418968,22852342,,,,,,H
220400000152,FILT P550529 COMBUST P/TAD-1345GE VOLVO,AR01,CD01,NUEVO,NUEVO,UN,"-1,000",981,,9269281,13,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,H
220400000152,FILT P550529 COMBUST P/TAD-1345GE VOLVO,AR01,CD10,NUEVO,NUEVO,UN,"1,000",981,,9269281,13,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,S
220400000152,FILT P550529 COMBUST P/TAD-1345GE VOLVO,AR01,CD10,NUEVO,NUEVO,UN,"4,000",981,,9269237,3,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,S
220400000152,FILT P550529 COMBUST P/TAD-1345GE VOLVO,AR01,CD01,NUEVO,NUEVO,UN,"-4,000",981,,9269237,3,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,H
220400000154,"FILT D-AB-4 DESECADOR AIRE 2UM 0,7PSI P/",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",981,,9269237,16,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,H
220400000154,"FILT D-AB-4 DESECADOR AIRE 2UM 0,7PSI P/",AR01,CD10,NUEVO,NUEVO,UN,"2,000",981,,9269237,16,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,S
220400000154,"FILT D-AB-4 DESECADOR AIRE 2UM 0,7PSI P/",AR01,CD10,NUEVO,NUEVO,UN,"2,000",981,,9269281,21,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,S
220400000154,"FILT D-AB-4 DESECADOR AIRE 2UM 0,7PSI P/",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",981,,9269281,21,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,H
240801035200,"POLEA QD C PRIMITIVO: 8"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-8,000",311,,9276870,5,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801035200,"POLEA QD C PRIMITIVO: 8"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"8,000",311,,9276870,5,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801035300,"POLEA QD C PRIMITIVO: 8.1/2"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-10,000",311,,9276870,6,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801035300,"POLEA QD C PRIMITIVO: 8.1/2"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"10,000",311,,9276870,6,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801035400,"POLEA QD C PRIMITIVO: 9"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"6,000",311,,9276870,7,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801035400,"POLEA QD C PRIMITIVO: 9"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-6,000",311,,9276870,7,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801035700,"POLEA QD C PRIMITIVO: 10.1/2"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"4,000",311,,9276870,13,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801035700,"POLEA QD C PRIMITIVO: 10.1/2"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-4,000",311,,9276870,13,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801035900,"POLEA QD C PRIMITIVO: 12"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"4,000",311,,9276870,14,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801035900,"POLEA QD C PRIMITIVO: 12"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-4,000",311,,9276870,14,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801036000,"POLEA QD C PRIMITIVO: 13"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"8,000",311,,9276870,16,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801036000,"POLEA QD C PRIMITIVO: 13"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-8,000",311,,9276870,16,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801046000,"POLEA QD C PRIMITIVO: 6"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"1,000",311,,9276870,1,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801046000,"POLEA QD C PRIMITIVO: 6"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",311,,9276870,1,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801046100,"POLEA QD C PRIMITIVO: 6.1/2"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"6,000",311,,9276870,2,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801046100,"POLEA QD C PRIMITIVO: 6.1/2"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-6,000",311,,9276870,2,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801046200,"POLEA QD C PRIMITIVO: 7"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-6,000",311,,9276870,3,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801046200,"POLEA QD C PRIMITIVO: 7"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"6,000",311,,9276870,3,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801046300,"POLEA QD C PRIMITIVO: 7.1/2"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"8,000",311,,9276870,4,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801046300,"POLEA QD C PRIMITIVO: 7.1/2"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-8,000",311,,9276870,4,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801048600,"POLEA QD D PRIMITIVO: 10"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"5,000",311,,9276870,8,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801048600,"POLEA QD D PRIMITIVO: 10"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-5,000",311,,9276870,8,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801048700,"POLEA QD D PRIMITIVO: 10.1/2"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-6,000",311,,9276870,9,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801048700,"POLEA QD D PRIMITIVO: 10.1/2"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"6,000",311,,9276870,9,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801048900,"POLEA QD D PRIMITIVO: 11.1/2"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"5,000",311,,9276870,10,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801048900,"POLEA QD D PRIMITIVO: 11.1/2"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-5,000",311,,9276870,10,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801049000,"POLEA QD D PRIMITIVO: 12"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"5,000",311,,9276870,11,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801049000,"POLEA QD D PRIMITIVO: 12"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-5,000",311,,9276870,11,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801049900,"POLEA QD D PRIMITIVO: 12.1/2"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-4,000",311,,9276870,12,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801049900,"POLEA QD D PRIMITIVO: 12.1/2"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"4,000",311,,9276870,12,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801135900,"POLEA QD C PRIMITIVO: 12.1/2"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"4,000",311,,9276870,15,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
240801135900,"POLEA QD C PRIMITIVO: 12.1/2"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-4,000",311,,9276870,15,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801136000,"POLEA QD C PRIMITIVO: 13.1/2"" 4CANALES",AR01,CD01,NUEVO,NUEVO,UN,"-5,000",311,,9276870,17,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,H
240801136000,"POLEA QD C PRIMITIVO: 13.1/2"" 4CANALES",AR01,CD10,NUEVO,NUEVO,UN,"5,000",311,,9276870,17,4903690703,9/9/2023,3:55:12 p. m.,XAAS05,,0095R00418991,,,,,,,S
250000022100,CORREA SIMPLE A-48 SUP 13MM 8X1252MM,AR50,LA01,INMOVILIZA,INMOVILIZA,UN,"-1,000",261,,9299232,2,4903690181,9/9/2023,9:18:44 a. m.,XJPC09,,0098R00049147,22853217,,,,,,H
250000025100,CORREA SIMPLE A51 13MM 8X1326MM  A-51,AR50,LA01,INMOVILIZA,INMOVILIZA,UN,"-1,000",261,,9299232,1,4903690181,9/9/2023,9:18:44 a. m.,XJPC09,,0098R00049147,22853217,,,,,,H
250203048400,CORREA MULTIB D-270 4 CANALES,AR01,CD01,NUEVO,NUEVO,UN,"-2,000",201,,9299183,1,4903690172,9/9/2023,9:03:22 a. m.,XAAS05,,0095R00418949,,,,AR10CD2002,,,H
250301085100,"CORREA SIMPLE 5VX850 SUP 5/8"" 17/32""X85""",AR01,CD01,NUEVO,NUEVO,UN,"-3,000",981,,9269237,12,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,H
250301085100,"CORREA SIMPLE 5VX850 SUP 5/8"" 17/32""X85""",AR01,CD10,NUEVO,NUEVO,UN,"3,000",981,,9269237,12,4903690237,9/9/2023,9:56:33 a. m.,XJDA03,,0095R00418955,,,,,,,S
260100000036,RODAM 6214-M/C3 ANTIFRIC P/CAP 8-350,AR67,CA01,NUEVO,NUEVO,UN,"1,000",101,,0,0,5002806019,9/9/2023,9:16:06 a. m.,XSEA04,0004R00003634,0180331351,,,,,,,S
260100000036,RODAM 6214-M/C3 ANTIFRIC P/CAP 8-350,AR67,CA01,NUEVO,NUEVO,UN,"2,000",101,,0,0,5002806019,9/9/2023,9:16:06 a. m.,XSEA04,0004R00003634,0180331351,,,,,,,S
260200000068,RODAM 7210 BECBM A BOLA 50X90X20MM 1,AR67,CA01,NUEVO,NUEVO,UN,"4,000",101,,0,0,5002806019,9/9/2023,9:16:06 a. m.,XSEA04,0004R00003634,0180331351,,,,,,,S
260700000033,RODAM 22222-EK/C3 A ROD/ROTULA,AR67,CA17,NUEVO,NUEVO,UN,"1,000",101,,0,0,5002806019,9/9/2023,9:16:06 a. m.,XSEA04,0004R00003634,0180331351,,,,,,,S
260700000033,RODAM 22222-EK/C3 A ROD/ROTULA,AR67,CA17,NUEVO,NUEVO,UN,"2,000",101,,0,0,5002806019,9/9/2023,9:16:06 a. m.,XSEA04,0004R00003634,0180331351,,,,,,,S
360206023200,"TBG SC J55 2.7/8"" 6,5L/P EUE 8RD 2",AR01,CD02,MUY BUENO,USADO,UN,"-30,000",261,,9163378,8,4903690310,9/9/2023,10:44:35 a. m.,XFEP04,,0095R00418967,22811567,,,,,,H
360206023200,"TBG SC J55 2.7/8"" 6,5L/P EUE 8RD 2",AR01,CD02,MUY BUENO,USADO,UN,"-35,000",261,,9276939,20,4903690906,9/9/2023,9:19:41 p. m.,XRAM04,,0095R00419006,22847205,,,,,,H
360206023200,"TBG SC J55 2.7/8"" 6,5L/P EUE 8RD 2",AR01,CD02,MUY BUENO,USADO,UN,"-30,000",261,,9268924,19,4903690054,9/9/2023,8:27:13 a. m.,XFEP04,,0095R00418939,22844522,,,,,,H
360206023200,"TBG SC J55 2.7/8"" 6,5L/P EUE 8RD 2",AR01,CD02,BUENO,USADO,UN,"-5,000",261,,9260834,6,4903690903,9/9/2023,8:56:54 p. m.,XRAM04,,0095R00419002,22841862,,,,,,H
360206023200,"TBG SC J55 2.7/8"" 6,5L/P EUE 8RD 2",AR01,CD02,MUY BUENO,USADO,UN,"-5,000",261,,9260834,5,4903690903,9/9/2023,8:56:54 p. m.,XRAM04,,0095R00419002,22841862,,,,,,H
360206023200,"TBG SC J55 2.7/8"" 6,5L/P EUE 8RD 2",AR01,CD02,MUY BUENO,USADO,UN,"-34,000",261,,9259940,17,4903690311,9/9/2023,10:50:27 a. m.,XFEP04,,0095R00418972,22841334,,,,,,H
360206023200,"TBG SC J55 2.7/8"" 6,5L/P EUE 8RD 2",AR01,CD02,MUY BUENO,USADO,UN,"-60,000",261,,8915452,4,4903690053,9/9/2023,8:07:50 a. m.,XFEP04,,0095R00418938,22738869,,,,,,H
360206023200,"TBG SC J55 2.7/8"" 6,5L/P EUE 8RD 2",AR01,CD02,MUY BUENO,USADO,UN,"-5,000",261,,9268831,5,4903690902,9/9/2023,8:35:56 p. m.,XRAM04,,0095R00418999,22844416,,,,,,H
360206023200,"TBG SC J55 2.7/8"" 6,5L/P EUE 8RD 2",AR02,KK02,MUY BUENO,USADO,UN,"200,000",101,,0,0,5002807889,9/9/2023,9:50:52 a. m.,XCAM03,95-418731,0081950624,,,,,,,S
380200000010,"MANG R-2 1"" X 40M",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",281,,9283631,7,4903690059,9/9/2023,9:00:17 a. m.,XFEP04,,0095R00418948,,2000043573,0002,,,,H
380500000142,"ACOPLE RAP NEUMAT 1/4"" AC CARB CPO/NIPLE",AR01,CD10,NUEVO,NUEVO,UN,"6,000",981,,9269281,9,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,S
380500000142,"ACOPLE RAP NEUMAT 1/4"" AC CARB CPO/NIPLE",AR01,CD01,NUEVO,NUEVO,UN,"-6,000",981,,9269281,9,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,H
380500000145,"ACOPLE RAP HIDRAU 1/4"" AC CARB CARA PLAN",AR01,CD10,SOBRANTE,SOBRANTE,UN,"4,000",981,,9269281,6,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,S
380500000145,"ACOPLE RAP HIDRAU 1/4"" AC CARB CARA PLAN",AR01,CD01,SOBRANTE,SOBRANTE,UN,"-4,000",981,,9269281,6,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,H
380500000146,"ACOPLE RAP HIDRAU 3/8"" AC CARB CARA PLAN",AR01,CD10,NUEVO,NUEVO,UN,"3,000",981,,9269281,7,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,S
380500000146,"ACOPLE RAP HIDRAU 3/8"" AC CARB CARA PLAN",AR01,CD01,NUEVO,NUEVO,UN,"-3,000",981,,9269281,7,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,H
380500000148,"ACOPLE RAP HIDRAU 3/4"" AC CARB CARA PLAN",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",981,,9269281,8,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,H
380500000148,"ACOPLE RAP HIDRAU 3/4"" AC CARB CARA PLAN",AR01,CD10,NUEVO,NUEVO,UN,"2,000",981,,9269281,8,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,S
390300001403,"CONEC CODO 45º 9/16"" UNF M JIC 37° X UNF",AR01,CD01,NUEVO,NUEVO,UN,"-4,000",981,,9269281,1,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,H
390300001403,"CONEC CODO 45º 9/16"" UNF M JIC 37° X UNF",AR01,CD10,NUEVO,NUEVO,UN,"4,000",981,,9269281,1,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,S
390300002185,"TAPA AC 3/4"" 6000 NPT A105 B16.11",AR67,CA09,NUEVO,NUEVO,UN,"-1,000",281,Q,1754536,13,4903690701,9/9/2023,3:51:54 p. m.,XAAL05,,9005R00057374,,2000020567,0002,,EARAI/0002.5.01.002.04,,H
390300002185,"TAPA AC 3/4"" 6000 NPT A105 B16.11",AR67,CA09,NUEVO,NUEVO,UN,"1,000",282,Q,1754536,13,4903690702,9/9/2023,3:53:10 p. m.,XAAL05,,9005R00057374,,2000020567,0002,,EARAI/0002.5.01.002.04,,S
390300002185,"TAPA AC 3/4"" 6000 NPT A105 B16.11",AR67,CA09,NUEVO,NUEVO,UN,"-1,000",281,Q,1754536,13,4903690614,9/9/2023,3:39:56 p. m.,XAAL05,,9005R00057372,,2000020567,0002,,EARAI/0002.5.01.002.04,,H
390300002721,"CODO AC 90º RL 3"" BISEL A234 WPB SCH80",AR67,CA09,NUEVO,NUEVO,UN,"-9,000",281,Q,1754536,51,4903690614,9/9/2023,3:39:56 p. m.,XAAL05,,9005R00057372,,2000020567,0002,,EARAI/0002.5.01.002.04,,H
390300002723,"CODO AC 90º RL 4"" BW A234 WPB SCH120",AR67,CA09,NUEVO,NUEVO,UN,"-16,000",281,Q,2307648,161,4903690006,9/9/2023,8:17:17 a. m.,XAAL05,,9005R00057361,,2000022565,0003,,EARAI/0014.5.01.001.04,,H
390300002725,"CODO AC 90º RL 4"" BW A234 WPB SCH80",AR67,CA09,NUEVO,NUEVO,UN,"-4,000",281,Q,1754536,52,4903690614,9/9/2023,3:39:56 p. m.,XAAL05,,9005R00057372,,2000020567,0002,,EARAI/0002.5.01.002.04,,H
390300002732,"CODO AC 45º RL 4"" BW A234 WPB SCH120",AR67,CA09,SOBRANTE,SOBRANTE,UN,"-2,000",281,Q,2307648,87,4903690008,9/9/2023,8:21:21 a. m.,XAAL05,,9005R00057363,,2000022565,0003,,EARAI/0014.5.01.001.04,,H
390300005126,"NIPLE REDUC CONC 2X1"" ASTM A-234 GR WPB",AR67,CA09,NUEVO,NUEVO,UN,"-2,000",281,Q,1754536,269,4903690704,9/9/2023,4:00:15 p. m.,XAAL05,,9005R00057375,,2000020567,0002,,EARAI/0002.5.01.002.04,,H
390300005129,"TE REDUC AC 4X3"" BISEL SCH160 A234 WPB",AR67,CA09,NUEVO,NUEVO,UN,"-3,000",281,Q,6271027,422,4903690618,9/9/2023,3:44:49 p. m.,XAAL05,,9005R00057373,,2000035032,5001,,EARAI/0002.5.01.002.04,,H
390300011503,"BUJE REDUC AC 1X3/4"" NPT A105 B16.11",AR01,CD10,NUEVO,NUEVO,UN,"1,000",981,,9269281,3,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,S
390300011503,"BUJE REDUC AC 1X3/4"" NPT A105 B16.11",AR01,CD01,NUEVO,NUEVO,UN,"-1,000",981,,9269281,3,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,H
390300012000,"BUJE REDUC AC 1.1/4X1"" NPT SAE1022",AR01,CD01,NUEVO,NUEVO,UN,"-4,000",981,,9269281,4,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,H
390300012000,"BUJE REDUC AC 1.1/4X1"" NPT SAE1022",AR01,CD10,NUEVO,NUEVO,UN,"4,000",981,,9269281,4,4903690212,9/9/2023,9:41:31 a. m.,XJDA03,,0095R00418951,,,,,,,S
390300020500,"CUPLA AC 1"" 3000 A105 NPT B16.11",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",281,,0,0,4903690059,9/9/2023,9:00:17 a. m.,XFEP04,,0095R00418948,,2000043573,0002,,,,H
390300020500,"CUPLA AC 1"" 3000 A105 NPT B16.11",AR67,CA09,NUEVO,NUEVO,UN,"-5,000",281,Q,1754536,248,4903690704,9/9/2023,4:00:15 p. m.,XAAL05,,9005R00057375,,2000020567,0002,,EARAI/0002.5.01.002.04,,H
390300020800,"CUPLA AC 2"" 3000 A105 NPT",AR67,CA09,NUEVO,NUEVO,UN,"-1,000",281,Q,1754536,124,4903690614,9/9/2023,3:39:56 p. m.,XAAL05,,9005R00057372,,2000020567,0002,,EARAI/0002.5.01.002.04,,H
390300020800,"CUPLA AC 2"" 3000 A105 NPT",AR67,CA09,NUEVO,NUEVO,UN,"1,000",282,Q,1754536,124,4903690702,9/9/2023,3:53:10 p. m.,XAAL05,,9005R00057374,,2000020567,0002,,EARAI/0002.5.01.002.04,,S
390300020800,"CUPLA AC 2"" 3000 A105 NPT",AR67,CA09,NUEVO,NUEVO,UN,"-1,000",281,Q,1754536,124,4903690701,9/9/2023,3:51:54 p. m.,XAAL05,,9005R00057374,,2000020567,0002,,EARAI/0002.5.01.002.04,,H
390300069200,"NIPLE AC 1/2""X50MM NPT SCH80 API SPEC",AR02,KK01,NUEVO,NUEVO,UN,"1,000",101,,0,0,5002807910,9/9/2023,10:13:38 a. m.,XCAM03,95-418611,0081950767,,,,,,,S
390300071600,"NIPLE AC 1""X150MM NPT/API LP SCH80 API",AR01,CD01,NUEVO,NUEVO,UN,"-2,000",261,,8773477,36,4903690378,9/9/2023,11:48:27 a. m.,XFEP04,,0095R00418980,22693637,,,,,,H
390300090700,"NIPLE AC 2""X200MM NPT SCH160 A106 B",AR01,CD09,NUEVO,NUEVO,UN,"-2,000",281,,9045882,48,4903690228,9/9/2023,10:15:41 a. m.,XFEP04,,0095R00418960,,2000042974,0007,,,,H
390300090700,"NIPLE AC 2""X200MM NPT SCH160 A106 B",AR01,CD09,NUEVO,NUEVO,UN,"-4,000",281,,0,0,4903690059,9/9/2023,9:00:17 a. m.,XFEP04,,0095R00418948,,2000043573,0002,,,,H
390300170100,"NIPLE AC 3/4""X75MM PLXNPT SCH160 A106 B",AR67,CA09,NUEVO,NUEVO,UN,"-3,000",281,Q,6271027,602,4903690618,9/9/2023,3:44:49 p. m.,XAAL05,,9005R00057373,,2000035032,5001,,EARAI/0002.5.01.002.04,,H
390300171200,"NIPLE AC 3/4""X100MM PLXNPT SCHXXS A106 B",AR67,CA09,NUEVO,NUEVO,UN,"-7,000",281,Q,6271027,188,4903690618,9/9/2023,3:44:49 p. m.,XAAL05,,9005R00057373,,2000035032,5001,,EARAI/0002.5.01.002.04,,H
